id,url,title,price,location,type,area,rooms,bedrooms,bathrooms,description,property_state,jardin,piscine,cuisine_equiped,terrasse,garage,ascenseur,quartier,status
7752998,https://www.mubawab.ma/fr/a/7752998/villa-a-vendre-avec-autorisation-commerce,N/A,55000000,N/A,villa,450,6,4,4,,20-30 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
7756706,https://www.mubawab.ma/fr/a/7756706/beau-duplex-sans-vis-%C3%A0-vis-%C3%A0-hay-riad,N/A,5500000,N/A,N/A,274,6,3,2,,N/A,Non,Non,Non,Oui,Oui,Oui,Rabat,success
7756768,https://www.mubawab.ma/fr/a/7756768/monument-historique-rare,N/A,9500000,N/A,N/A,236,9,7,6,,1-5 ans,Non,Oui,Non,Oui,Non,Non,"Médina à
							Rabat",success
7756968,https://www.mubawab.ma/fr/a/7756968/villa-%C3%A0-vendre-%C3%A0-riyad-630-m%C2%B2,N/A,6300000,N/A,villa,630,8,6,4,,N/A,Oui,Non,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
7757215,https://www.mubawab.ma/fr/a/7757215/vente-villa-de-luxe-%C3%A0-souissi-surface-totale-2000-m%C2%B2-environnement-calme-avec-vue-montagne-chauffage-central,N/A,20000000,N/A,villa,2000,5,4,4,,5-10 ans,Oui,Oui,Non,Oui,Oui,Oui,"Souissi à
							Rabat",success
7758455,https://www.mubawab.ma/fr/a/7758455/appartement-%C3%A0-vendre-%C3%A0-hay-riad,N/A,2500000,N/A,appartement,136,4,2,2,,N/A,Non,Non,Oui,Non,Oui,Oui,"Riyad à
							Rabat",success
7758596,https://www.mubawab.ma/fr/a/7758596/villa-grand-charme-avenue-med-vi-el-menzah,N/A,10350000,N/A,villa,925,15,5,7,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Non,"Quartier Des Ambassades à
							Rabat",success
7758840,https://www.mubawab.ma/fr/a/7758840/tr%C3%A8s-bel-appartement-dans-le-haut-d-agdal,N/A,3500000,N/A,appartement,210,5,3,1,,N/A,Oui,Non,Non,Oui,Oui,Non,"Agdal à
							Rabat",success
7759786,https://www.mubawab.ma/fr/a/7759786/bel-appartement-meubl%C3%A9-%C3%A0-massira-rabat,N/A,2300000,N/A,appartement,248,4,3,2,,30-50 ans,Oui,Non,Oui,Oui,Oui,Non,"Karrakchou à
							Rabat",success
7764196,https://www.mubawab.ma/fr/a/7764196/opportunit%C3%A9-commerciale,N/A,13000000,N/A,N/A,1030,10,6,3,,30-50 ans,Non,Non,Non,Non,Non,Non,"Agdal à
							Rabat",success
7765727,https://www.mubawab.ma/fr/a/7765727/villa-haut-standing-a-vendre-souissi,N/A,16000000,N/A,villa,2000,8,4,5,,Moins d'un an,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
7766408,https://www.mubawab.ma/fr/a/7766408/villa-en-vente-bien-situ%C3%A9e-a-hay-riad,N/A,7800000,N/A,villa,645,8,4,3,,N/A,Non,Non,Non,Non,Non,Non,Rabat,success
7769584,https://www.mubawab.ma/fr/a/7769584/tr%C3%A8s-bel-appartement-refait-a-neuf-sans-vis-%C3%A0-vis,N/A,2200000,N/A,appartement,130,5,3,2,,N/A,Oui,Non,Non,Non,Oui,Non,Rabat,success
7773549,https://www.mubawab.ma/fr/a/7773549/coquette-villa-neuve-avec-piscine-a-hay-riad,N/A,170000000,N/A,villa,1000,11,6,6,,N/A,Oui,Oui,Non,Oui,Oui,Oui,Rabat,success
7775958,https://www.mubawab.ma/fr/a/7775958/villa-en-vente-a-hay-riad,N/A,7000000,N/A,villa,540,6,4,5,,N/A,Oui,Non,Non,Oui,Oui,Non,"Riyad à
							Rabat",success
7777645,https://www.mubawab.ma/fr/a/7777645/superbe-appartement-%C3%A0-vendre-%C3%A0-riyad-3-pi%C3%A8ces-terrasse-et-ascenseur,N/A,4100000,N/A,appartement,176,3,3,3,,10-20 ans,Non,Non,Non,Oui,Oui,Oui,"Riyad à
							Rabat",success
7784273,https://www.mubawab.ma/fr/a/7784273/magnifique-appartement-en-vente-%C3%A0-plage-des-nations,N/A,3200000,N/A,appartement,183,5,3,2,,N/A,Oui,Non,Non,Non,Oui,Non,Rabat,success
7784274,https://www.mubawab.ma/fr/a/7784274/villa-en-vente-a-harhoura,N/A,4300000,N/A,villa,201,5,3,2,,N/A,Oui,Non,Non,Oui,Oui,Non,Rabat,success
7785474,https://www.mubawab.ma/fr/a/7785474/appartement-rdc-neuf-%C3%A0-vendre-%C3%A0-guich-oudaya-superficie-115-m%C2%B2-cuisine-enti%C3%A8rement-%C3%A9quip%C3%A9e,N/A,2000000,N/A,appartement,115,4,3,3,,Moins d'un an,Non,Non,Oui,Non,Non,Non,"Guich Oudaya à
							Rabat",success
7786242,https://www.mubawab.ma/fr/a/7786242/tr%C3%A8s-belle-maison-en-vente-%C3%A0-m%C3%A9dina-1-belle-chambre-air-conditionn%C3%A9-,N/A,N/A,N/A,maison,30,1,1,1,,N/A,Non,Non,Oui,Non,Non,Non,"Médina à
							Rabat",success
7787263,https://www.mubawab.ma/fr/a/7787263/grande-villa-corniche-hay-fath-rabat,N/A,5500000,N/A,villa,338,8,5,4,,10-20 ans,Oui,Oui,Non,Oui,Oui,Non,"Hay Al Fath à
							Rabat",success
7787326,https://www.mubawab.ma/fr/a/7787326/appartement-pour-habitation-ou-pour-usage-professi,N/A,1750000,N/A,appartement,101,5,3,2,,10-20 ans,Non,Non,Oui,Non,Oui,Oui,"Aviation - Mabella à
							Rabat",success
7788678,https://www.mubawab.ma/fr/a/7788678/bel-appartement-rdj-130m-%C3%A0-hayriad,N/A,2090000,N/A,appartement,130,3,2,2,,5-10 ans,Oui,Oui,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
7789033,https://www.mubawab.ma/fr/a/7789033/maison-de-haut-standing-%C3%A0-vendre-%C3%A0-souissi-10-pi%C3%A8ces-piscine-et-air-conditionn%C3%A9,N/A,17000000,N/A,maison,900,10,5,7,,5-10 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
7789643,https://www.mubawab.ma/fr/a/7789643/superbe-appartement-%C3%A0-vendre-%C3%A0-riyad-2-chambres-1-sejour-salon-marocain-3-sdb-gar-box,N/A,2850000,N/A,appartement,140,4,3,3,,N/A,Non,Non,Oui,Non,Oui,Oui,"Riyad à
							Rabat",success
7789752,https://www.mubawab.ma/fr/a/7789752/belle-villa-avec-jardin-%C3%A0-hay-riad,N/A,9200000,N/A,villa,500,7,4,3,,N/A,Oui,Non,Non,Non,Non,Non,Rabat,success
7790897,https://www.mubawab.ma/fr/a/7790897/vente-d-un-bel-appartement-%C3%A0-souissi-rabat-2-chambres-plus-chambre-de-service-terrasse-sans-vis-%C3%A0-vis,N/A,4500000,N/A,appartement,170,3,2,2,,1-5 ans,Non,Non,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
7792393,https://www.mubawab.ma/fr/a/7792393/luxueux-appartement-%C3%A0-vendre-au-centre-rabat-agdal,N/A,2680000,N/A,appartement,137,5,3,3,,20-30 ans,Non,Non,Oui,Non,Oui,Oui,"Agdal à
							Rabat",success
7795542,https://www.mubawab.ma/fr/a/7795542/villa-%C3%A0-vendre-%C3%A0-hay-riad,N/A,9500000,N/A,villa,600,15,5,3,,20-30 ans,Oui,Non,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
7796402,https://www.mubawab.ma/fr/a/7796402/c%C5%93ur-du-vaste-domaine-verdoyant-de-dar-es-salam,N/A,5900000,N/A,N/A,351,2,2,2,,Moins d'un an,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
7796428,https://www.mubawab.ma/fr/a/7796428/des-appart-hotel-de-luxe-allient-un-style-contemporain,N/A,5200000,N/A,N/A,111,2,2,2,,Moins d'un an,Oui,Oui,Oui,Oui,Oui,Oui,"Les Oudayas à
							Rabat",success
7797169,https://www.mubawab.ma/fr/a/7797169/joli-appt-%C3%A0-vendre-nahda,N/A,760000,N/A,N/A,60,3,2,1,,20-30 ans,Non,Non,Non,Non,Non,Non,"Hay Nahda à
							Rabat",success
7797806,https://www.mubawab.ma/fr/a/7797806/vente-villa-rabat-hay-riad,N/A,9100000,N/A,villa,600,12,7,4,,N/A,Oui,Non,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
7800616,https://www.mubawab.ma/fr/a/7800616/joli-appt-rdc-enti%C3%A8rement-r%C3%A9nov%C3%A9-%C3%A0-avenue-annakhil,N/A,2460000,N/A,N/A,120,4,3,1,,10-20 ans,Non,Non,Non,Non,Oui,Non,"Riyad à
							Rabat",success
7800676,https://www.mubawab.ma/fr/a/7800676/haut-standing-appt-au-centre-de-hayriad-avenue-na,N/A,N/A,N/A,N/A,180,7,4,3,,10-20 ans,Non,Non,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
7801628,https://www.mubawab.ma/fr/a/7801628/vente-appartement-rabat-hay-riad,N/A,2300000,N/A,appartement,145,6,3,2,,N/A,Non,Non,Oui,Non,Oui,Oui,"Riyad à
							Rabat",success
7801721,https://www.mubawab.ma/fr/a/7801721/un-magnifique-villa-%C3%A0-vendre,N/A,150000001000000,N/A,villa,2200,6,5,5,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Oui,"Quartier Des Ambassades à
							Rabat",success
7803206,https://www.mubawab.ma/fr/a/7803206/bel-appartement-en-vente-%C3%A0-jnane-souissi,N/A,3350000,N/A,appartement,147,5,3,2,,N/A,Non,Non,Non,Oui,Oui,Oui,"Souissi à
							Rabat",success
7803207,https://www.mubawab.ma/fr/a/7803207/bel-appartement-en-vente-%C3%A0-l-agdal,N/A,1950000,N/A,appartement,117,4,3,1,,N/A,Non,Non,Non,Non,Oui,Non,"Agdal à
							Rabat",success
7803548,https://www.mubawab.ma/fr/a/7803548/belle-villa-avec-piscine-a-harhoura,N/A,5600000,N/A,villa,330,9,4,3,,N/A,Oui,Oui,Non,Non,Oui,Non,Rabat,success
7803731,https://www.mubawab.ma/fr/a/7803731/charmant-appt-avec-un-prix-choc,N/A,2740000,N/A,N/A,140,4,2,2,,5-10 ans,Non,Oui,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
7804017,https://www.mubawab.ma/fr/a/7804017/appartement-%C3%A0-vendre-%C3%A0-k%C3%A9bibat-3-chambres-agr%C3%A9ables-ascenseur-et-terrasse-,N/A,17200,N/A,appartement,115,5,3,3,,5-10 ans,Non,Non,Non,Oui,Oui,Oui,"Kébibat à
							Rabat",success
7804063,https://www.mubawab.ma/fr/a/7804063/joli-villa-%C3%A0-hayriad,N/A,4970000,N/A,villa,280,7,4,3,,10-20 ans,Non,Non,Non,Non,Non,Non,"Riyad à
							Rabat",success
7804448,https://www.mubawab.ma/fr/a/7804448/charmante-villa-pr%C3%A9s-de-hotel-de-view,N/A,5400000,N/A,villa,200,8,4,4,,20-30 ans,Non,Non,Non,Non,Non,Non,"Riyad à
							Rabat",success
7805424,https://www.mubawab.ma/fr/a/7805424/coquette-villa-en-vente-%C3%A0-sidi-el-abed,N/A,4700000,N/A,villa,300,7,3,2,,N/A,Non,Non,Non,Non,Oui,Non,Rabat,success
7806060,https://www.mubawab.ma/fr/a/7806060/somptueuse-villa-neuve-en-vente-%C3%A0-souissi,N/A,22000000,N/A,villa,1780,6,5,5,,N/A,Oui,Oui,Non,Oui,Oui,Non,"Souissi à
							Rabat",success
7807617,https://www.mubawab.ma/fr/a/7807617/magnifique-villa-au-secteur-9-hay-riad,N/A,5400000,N/A,villa,200,7,4,4,,10-20 ans,Non,Non,Non,Non,Non,Non,"Riyad à
							Rabat",success
7808359,https://www.mubawab.ma/fr/a/7808359/villa-avec-grand-jardin-sur-2-niveaux-secteur-4,N/A,9400000,N/A,villa,900,10,4,4,,20-30 ans,Oui,Non,Non,Oui,Oui,Non,"Riyad à
							Rabat",success
7809580,https://www.mubawab.ma/fr/a/7809580/magnifique-apprt-sans-vis-%C3%A0-vis-orient%C3%A9-sud-est,N/A,2750000,N/A,N/A,157,6,3,3,,10-20 ans,Non,Non,Oui,Non,Oui,Non,"Riyad à
							Rabat",success
7810439,https://www.mubawab.ma/fr/a/7810439/tr%C3%A8s-bel-appartement-%C3%A0-hay-nahda1,N/A,1540000,N/A,appartement,110,4,2,2,,1-5 ans,Non,Non,Oui,Oui,Non,Non,"Hay Nahda à
							Rabat",success
7811873,https://www.mubawab.ma/fr/a/7811873/moderne-apprt-sans-vis-%C3%A0-vis-sud-%C3%A0-paul-prestigia,N/A,3330000,N/A,N/A,160,6,3,3,,5-10 ans,Non,Non,Non,Non,Non,Non,"Riyad à
							Rabat",success
7812268,https://www.mubawab.ma/fr/a/7812268/appartement-en-plein-centre-de-l-agdal-haut-agdal,N/A,2350000,N/A,appartement,140,5,3,3,,10-20 ans,Non,Non,Non,Non,Oui,Oui,"Agdal à
							Rabat",success
7812603,https://www.mubawab.ma/fr/a/7812603/villa-commercial-700m-haut-agdal,N/A,N/A,N/A,villa,700,10,5,3,,N/A,Oui,Non,Non,Oui,Oui,Non,"Haut Agdal à
							Rabat",success
7812704,https://www.mubawab.ma/fr/a/7812704/moderne-neuf-apprt-dans-un-quartier-hupp%C3%A9,N/A,3570000,N/A,N/A,200,4,3,3,,Moins d'un an,Non,Non,Non,Non,Oui,Non,"Riyad à
							Rabat",success
7815696,https://www.mubawab.ma/fr/a/7815696/villa-%C3%A0-vendre-%C3%A0-hay-riad,N/A,12000000,N/A,villa,N/A,N/A,4,4,,N/A,Non,Oui,Non,Non,Non,Non,Rabat,success
7816587,https://www.mubawab.ma/fr/a/7816587/appartement-en-vente-%C3%A0-hay-riad,N/A,N/A,N/A,appartement,147,4,3,2,,N/A,Oui,Non,Non,Non,Oui,Non,"Riyad à
							Rabat",success
7819829,https://www.mubawab.ma/fr/a/7819829/jolie-villa-214m2-%C3%A0-hay-riad-annakhil-secteur-17,N/A,N/A,N/A,villa,214,1,6,4,,10-20 ans,Oui,Non,Non,Oui,Oui,Non,"Riyad à
							Rabat",success
7820652,https://www.mubawab.ma/fr/a/7820652/magnifique-appartement-en-bord-de-mer-avec-vue-imprenable-plage-des-nations,N/A,3300000,N/A,appartement,178,5,3,3,,N/A,Oui,Non,Non,Oui,Oui,Non,Rabat,success
7821069,https://www.mubawab.ma/fr/a/7821069/villa-%C3%A0-vendre-%C3%A0-l%E2%80%99aviation,N/A,4800000,N/A,villa,399,6,3,3,,N/A,Oui,Non,Oui,Non,Non,Non,"Aviation - Mabella à
							Rabat",success
7823327,https://www.mubawab.ma/fr/a/7823327/coquette-villa-avec-sur-mer-en-vente-%C3%A0-harhoura,N/A,5800000,N/A,villa,716,6,4,2,,N/A,Oui,Oui,Non,Non,Oui,Non,Rabat,success
7823328,https://www.mubawab.ma/fr/a/7823328/tr%C3%A8s-un-appartement-neuf-haut-standing-avec-vue-sur-mer,N/A,3700000,N/A,appartement,116,4,2,2,,N/A,Non,Oui,Oui,Oui,Oui,Oui,Rabat,success
7823509,https://www.mubawab.ma/fr/a/7823509/bel-appartement-%C3%A0-vendre-%C3%A0-el-menzeh,N/A,3650000,N/A,appartement,171,5,3,3,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
7824010,https://www.mubawab.ma/fr/a/7824010/vente-appartement-rabat,N/A,3500000,N/A,appartement,350,7,5,3,,N/A,Non,Non,Non,Oui,Oui,Oui,"Agdal à
							Rabat",success
7824762,https://www.mubawab.ma/fr/a/7824762/tr%C3%A9s-joli-appartement-%C3%A0-hayriad,N/A,2270000,N/A,appartement,95,3,2,2,,5-10 ans,Non,Non,Oui,Non,Oui,Oui,"Riyad à
							Rabat",success
7825707,https://www.mubawab.ma/fr/a/7825707/ancienne-villa-de-583-m-%C3%A0-hay-riad-secteur-23,N/A,7700000,N/A,villa,589,9,6,4,,20-30 ans,Oui,Non,Non,Oui,Oui,Non,"Riyad à
							Rabat",success
7826487,https://www.mubawab.ma/fr/a/7826487/apprt-%C3%A0-vendre-%C3%A0-mahaj-ryad,N/A,3500000,N/A,N/A,185,5,3,3,,10-20 ans,Non,Non,Non,Non,Non,Non,"Riyad à
							Rabat",success
7826500,https://www.mubawab.ma/fr/a/7826500/vente-appartement-165m%C2%B2-agdal,N/A,2475000,N/A,appartement,165,5,3,2,,10-20 ans,Non,Non,Non,Non,Oui,Oui,"Agdal à
							Rabat",success
7827378,https://www.mubawab.ma/fr/a/7827378/appartement-%C3%A0-vendre-%C3%A0-hay-al-fath-superficie-156-m%C2%B2-avec-ascenseur,N/A,2400000,N/A,appartement,156,4,3,2,,1-5 ans,Non,Non,Non,Non,Oui,Oui,"Hay Al Fath à
							Rabat",success
7827685,https://www.mubawab.ma/fr/a/7827685/prestigieuse-villa-souissi,N/A,32000000,N/A,villa,2360,7,5,6,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
7827873,https://www.mubawab.ma/fr/a/7827873/bel-appartement-en-vente-a-hay-riad,N/A,2400000,N/A,appartement,140,5,3,2,,N/A,Non,Non,Non,Non,Oui,Non,Rabat,success
7829101,https://www.mubawab.ma/fr/a/7829101/appartement-de-tr%C3%A8s-haut-standing-sans-vis-%C3%A0-vis,N/A,3590000,N/A,appartement,175,5,3,3,,5-10 ans,Oui,Oui,Oui,Oui,Oui,Oui,"Riyad à
							Rabat",success
7829352,https://www.mubawab.ma/fr/a/7829352/je-vends-ma-maison-%C3%A0-quartier-youssoufia,N/A,400000,N/A,maison,80,3,2,2,,20-30 ans,Non,Non,Non,Non,Non,Non,"Abi Ragrag à
							Rabat",success
7830768,https://www.mubawab.ma/fr/a/7830768/appartement-en-vente-%C3%A0-r%C3%A9sidence-rabat,N/A,1700000,N/A,appartement,126,4,3,2,,10-20 ans,Oui,Oui,Non,Non,Non,Non,"Al Kamra à
							Rabat",success
7831673,https://www.mubawab.ma/fr/a/7831673/bel-appartement-a-agdal,N/A,3500000,N/A,appartement,356,7,5,2,,N/A,Non,Non,Non,Oui,Oui,Non,"Agdal à
							Rabat",success
7835096,https://www.mubawab.ma/fr/a/7835096/haut-standing-apprt-%C3%A0-hayfath,N/A,2400000,N/A,N/A,170,5,3,4,,1-5 ans,Non,Non,Oui,Non,Oui,Oui,"Hay Al Fath à
							Rabat",success
7835367,https://www.mubawab.ma/fr/a/7835367/joli-appartement-%C3%A0-vendre-%C3%A0-l%E2%80%99aviation-de-167m-proche-%C3%A9cole-saint-exupery-bien-ensoleill%C3%A9,N/A,2900000,N/A,appartement,167,5,4,3,,N/A,Non,Non,Non,Non,Non,Oui,"Aviation - Mabella à
							Rabat",success
7836754,https://www.mubawab.ma/fr/a/7836754/vente-appartement-rabat-bas-agdal,N/A,1970000,N/A,appartement,115,4,3,2,,N/A,Non,Non,Oui,Non,Non,Non,"Agdal à
							Rabat",success
7838210,https://www.mubawab.ma/fr/a/7838210/appartement-titre,N/A,590000,N/A,appartement,63,1,2,1,,10-20 ans,Non,Non,Non,Non,Non,Non,"Hay Nahda à
							Rabat",success
7838412,https://www.mubawab.ma/fr/a/7838412/spacieux-appartement-dans-belle-r%C3%A9sidence-ferm%C3%A9e,N/A,2070000,N/A,appartement,146,6,3,2,,10-20 ans,Oui,Non,Non,Non,Non,Non,"Aviation - Mabella à
							Rabat",success
7838581,https://www.mubawab.ma/fr/a/7838581/villa-en-vente-bien-situ%C3%A9e-%C3%A0-hay-riad,N/A,11000000,N/A,villa,811,8,6,2,,N/A,Oui,Non,Non,Non,Oui,Non,Rabat,success
7839070,https://www.mubawab.ma/fr/a/7839070/un-bel-appartement-f4-%C3%A0-vendre-q%C3%A9bibat,N/A,1650000,N/A,appartement,125,4,3,2,,5-10 ans,Non,Non,Non,Oui,Oui,Oui,"Kébibat à
							Rabat",success
7844027,https://www.mubawab.ma/fr/a/7844027/villa-de-haut-standing-en-vente-a-souissi,N/A,11000000,N/A,villa,1752,7,4,3,,N/A,Oui,Non,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
7847320,https://www.mubawab.ma/fr/a/7847320/villa-%C3%A0-hay-riad-vente-ou-location,N/A,N/A,N/A,villa,235,6,4,4,,N/A,Oui,Non,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
7849067,https://www.mubawab.ma/fr/a/7849067/bel-appartement-bien-situ%C3%A9e-a-l-agdal,N/A,1800000,N/A,appartement,118,4,3,2,,N/A,Non,Non,Non,Oui,Oui,Non,"Agdal à
							Rabat",success
7850720,https://www.mubawab.ma/fr/a/7850720/apparemment-%C3%A0-agdal,N/A,1700000,N/A,N/A,93,1,2,1,,50-70 ans,Oui,Non,Non,Oui,Oui,Oui,"Agdal à
							Rabat",success
7851356,https://www.mubawab.ma/fr/a/7851356/appartement-loin-du-d%C3%A9rangement-lieu-calme,N/A,800000,N/A,appartement,73,3,3,2,,5-10 ans,Oui,Non,Oui,Oui,Non,Non,"Hay Nahda à
							Rabat",success
7852451,https://www.mubawab.ma/fr/a/7852451/villa-commerciale-%C3%A0-vendre-%C3%A0-agdal,N/A,6800000,N/A,villa,210,3,3,2,,N/A,Oui,Non,Non,Oui,Oui,Non,"Agdal à
							Rabat",success
7853986,https://www.mubawab.ma/fr/a/7853986/jolie-villa-avec-un-grand-jardin,N/A,8900000,N/A,villa,1079,7,6,3,,N/A,Oui,Non,Non,Non,Non,Non,Rabat,success
7854872,https://www.mubawab.ma/fr/a/7854872/jolie-villa-avec-grand-jardin,N/A,9500000,N/A,villa,834,7,4,2,,N/A,Oui,Non,Non,Oui,Oui,Non,"Riyad à
							Rabat",success
7854931,https://www.mubawab.ma/fr/a/7854931/magnifique-rez-de-jardin,N/A,5500000,N/A,N/A,285,5,3,2,,N/A,Oui,Non,Oui,Oui,Oui,Oui,"Quartier Des Ambassades à
							Rabat",success
7855147,https://www.mubawab.ma/fr/a/7855147/une-magnifique-villa-%C3%A0-vendre,N/A,27000000,N/A,villa,3000,7,6,6,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
7855576,https://www.mubawab.ma/fr/a/7855576/vente-appartement-rabat-haut-agdal,N/A,5500000,N/A,appartement,235,6,3,2,,N/A,Non,Non,Oui,Oui,Oui,Oui,"Agdal à
							Rabat",success
7856057,https://www.mubawab.ma/fr/a/7856057/appartement-en-vente-%C3%A0-l-agdal-rabat,N/A,2100000,N/A,appartement,129,4,3,2,,N/A,Non,Non,Non,Non,Oui,Oui,"Agdal à
							Rabat",success
7859244,https://www.mubawab.ma/fr/a/7859244/appt-146-m2-aviation-mabella-17500-m2,N/A,2470000,N/A,N/A,146,3,3,3,,N/A,Non,Non,Non,Non,Oui,Oui,"Aviation - Mabella à
							Rabat",success
7859801,https://www.mubawab.ma/fr/a/7859801/apprt-spacieux-sud-est-sans-vis-%C3%A0-vis-%C3%A0-nakhil,N/A,2830000,N/A,N/A,180,5,3,3,,10-20 ans,Non,Non,Non,Oui,Oui,Oui,"Riyad à
							Rabat",success
7859861,https://www.mubawab.ma/fr/a/7859861/vente-appartement-rabat-haut-agdal,N/A,3500000,N/A,appartement,181,4,3,2,,N/A,Non,Non,Oui,Oui,Oui,Oui,"Agdal à
							Rabat",success
7861260,https://www.mubawab.ma/fr/a/7861260/bel-appartements-%C3%A0-vendre-%C3%A0-hay-riad-prestigia,N/A,N/A,N/A,appartement,96,2,2,2,,N/A,Non,Non,Non,Non,Oui,Oui,"Riyad à
							Rabat",success
7861919,https://www.mubawab.ma/fr/a/7861919/villa-%C3%A0-vendre-%C3%A0-souissi,N/A,50000000,N/A,villa,4500,8,5,7,,N/A,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
7862814,https://www.mubawab.ma/fr/a/7862814/appartement-rabat-oc%C3%A9an,N/A,1100000,N/A,appartement,64,3,2,1,,10-20 ans,Non,Non,Oui,Oui,Oui,Oui,"L'Ocean à
							Rabat",success
7863319,https://www.mubawab.ma/fr/a/7863319/bel-appartement-ensoleill%C3%A9-%C3%A0-prestigia,N/A,N/A,N/A,appartement,160,5,3,3,,5-10 ans,Non,Non,Non,Non,Non,Non,"Riyad à
							Rabat",success
7863429,https://www.mubawab.ma/fr/a/7863429/belle-villa-%C3%A0-souissi,N/A,N/A,N/A,villa,3900,18,10,6,,20-30 ans,Non,Oui,Non,Non,Oui,Non,"Souissi à
							Rabat",success
7863445,https://www.mubawab.ma/fr/a/7863445/villa-finitions-d-exception-av-med-vi-route-zaeer,N/A,10700000,N/A,villa,725,15,5,7,,1-5 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
7863484,https://www.mubawab.ma/fr/a/7863484/appartement-%C3%A0-vendre-%C3%A0-agdal-3-chambres-agr%C3%A9ables-cuisine-bien-%C3%A9quip%C3%A9e,N/A,2650000,N/A,appartement,173,5,3,3,,10-20 ans,Non,Non,Oui,Non,Oui,Oui,"Agdal à
							Rabat",success
7866815,https://www.mubawab.ma/fr/a/7866815/villa-a-d%C3%A9molir-%C3%A0-vendre-%C3%A0-souissi-superficie-1850-m%C2%B2,N/A,9200000,N/A,villa,1850,5,4,3,,10-20 ans,Non,Non,Oui,Oui,Non,Non,"Souissi à
							Rabat",success
7867242,https://www.mubawab.ma/fr/a/7867242/magnifique-villa-%C3%A0-vendre-%C3%A0-hay-riad,N/A,6800000,N/A,villa,293,8,4,3,,10-20 ans,Oui,Non,Oui,Oui,Oui,Non,"Riyad à
							Rabat",success
7867531,https://www.mubawab.ma/fr/a/7867531/bel-appartement-orient%C3%A9-sud-sans-vis-%C3%A0-vis,N/A,2350000,N/A,appartement,108,4,3,2,,10-20 ans,Non,Non,Non,Non,Oui,Non,"Riyad à
							Rabat",success
7867537,https://www.mubawab.ma/fr/a/7867537/villa-moderne-a-vendre-%C3%A0-hayriad,N/A,9500000,N/A,villa,500,8,5,4,,10-20 ans,Non,Non,Non,Non,Non,Non,"Riyad à
							Rabat",success
7868804,https://www.mubawab.ma/fr/a/7868804/appartement-en-vente-%C3%A0-mabella,N/A,1990000,N/A,appartement,117,4,3,1,,N/A,Non,Non,Non,Non,Oui,Oui,Rabat,success
7869411,https://www.mubawab.ma/fr/a/7869411/a-vendre-villa-avantgardiste-neuve-sur-souissi,N/A,35000000,N/A,villa,2050,12,6,8,,Moins d'un an,Oui,Oui,Oui,Oui,Oui,Oui,"Souissi à
							Rabat",success
7869415,https://www.mubawab.ma/fr/a/7869415/avendre-villa-ac-architecture-marocaine-captivante,N/A,15500000,N/A,villa,1900,13,8,10,,10-20 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
7869423,https://www.mubawab.ma/fr/a/7869423/avendre-belle-villa1800m2comptemporaine-plainpieds,N/A,16500000,N/A,villa,1800,7,4,5,,5-10 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
7869470,https://www.mubawab.ma/fr/a/7869470/a-vendre-villa-contemporaine-1400m2-sur-souissi,N/A,18500000,N/A,villa,1400,12,6,8,,5-10 ans,Oui,Oui,Oui,Oui,Oui,Non,"Souissi à
							Rabat",success
7869480,https://www.mubawab.ma/fr/a/7869480/avendre-ancienne-villa-940m2-2facades-a-olm,N/A,8200000,N/A,villa,940,10,5,5,,20-30 ans,Oui,Non,Non,Oui,Oui,Non,"Souissi à
							Rabat",success
7871490,https://www.mubawab.ma/fr/a/7871490/appartement-de-luxe-%C3%A0-vendre-%C3%A0-nakhil,N/A,2850000,N/A,appartement,140,5,3,3,,5-10 ans,Non,Non,Non,Oui,Oui,Oui,"Riyad à
							Rabat",success
7871555,https://www.mubawab.ma/fr/a/7871555/appartement-%C3%A0-vendre-%C3%A0-agdal,N/A,1740000,N/A,appartement,93,4,3,2,,N/A,Non,Non,Non,Non,Oui,Oui,"Agdal à
							Rabat",success
