type,area,property_state,rooms,bedrooms,bathrooms,jardin,piscine,cuisine_equiped,terrasse,garage,quartier,price_de_m2,price
"Appartements, à vendre",122.0,,4.0,3.0,,,,,,,Agdal,19836.06557377049,2420000.0
"Appartements, à vendre",123.0,,,,,,,,,,Agdal,203.2520325203252,25000.0
"Appartements, à vendre",123.0,,5.0,3.0,,,,,,,Agdal,17886.17886178862,2200000.0
"Appartements, à vendre",128.0,,,,,,,,,,Agdal,16796.875,2150000.0
"Appartements, à vendre",128.0,,4.0,3.0,,,,,,,Agdal,17187.5,2200000.0
"Appartements, à vendre",128.0,,,,,,,,,,Agdal,17187.5,2200000.0
"Appartements, à vendre",128.0,,4.0,3.0,,,,,,,Agdal,17968.75,2300000.0
"Appartements, à vendre",130.0,,,,,,,,,,Agdal,15769.23076923077,2050000.0
"Appartements, à vendre",130.0,,,,,,,,,,Agdal,26769.23076923077,3480000.0
"Appartements, à vendre",135.0,,,,,,,,,,Agdal,15185.185185185184,2050000.0
"Appartements, à vendre",135.0,,,,,,,,,,Agdal,19259.244444444445,2599998.0
"Appartements, à vendre",135.0,,5.0,3.0,,,,,,,Agdal,16296.296296296296,2200000.0
"Appartements, à vendre",136.0,,4.0,3.0,,,,,,,Agdal,16911.764705882353,2300000.0
"Appartements, à vendre",136.0,,4.0,3.0,,,,,,,Agdal,13235.29411764706,1800000.0
"Appartements, à vendre",139.0,,,,,,,,,,Agdal,16906.474820143885,2350000.0
"Appartements, à vendre",142.0,,4.0,3.0,,,,,,,Agdal,17253.521126760563,2450000.0
"Appartements, à vendre",142.0,,3.0,2.0,,,,,,,Agdal,18661.971830985916,2650000.0
"Appartements, à vendre",150.0,,,,,,,,,,Agdal,17333.333333333332,2600000.0
"Appartements, à vendre",150.0,,3.0,2.0,,,,,,,Agdal,18000.0,2700000.0
"Appartements, à vendre",150.0,,4.0,3.0,,,,,,,Agdal,12000.0,1800000.0
"Appartements, à vendre",151.0,,4.0,3.0,,,,,,,Agdal,19867.549668874173,3000000.0
"Appartements, à vendre",155.0,,,,,,,,,,Agdal,21935.483870967742,3400000.0
"Appartements, à vendre",156.0,,,,,,,,,,Agdal,16025.641025641025,2500000.0
"Appartements, à vendre",157.0,,4.0,3.0,,,,,,,Agdal,17515.92356687898,2750000.0
"Appartements, à vendre",157.0,,,,,,,,,,Agdal,20382.165605095543,3200000.0
"Appartements, à vendre",160.0,,,,,,,,,,Agdal,26250.0,4200000.0
"Appartements, à vendre",170.0,,5.0,3.0,,,,,,,Agdal,19117.647058823528,3250000.0
"Appartements, à vendre",171.0,,,,,,,,,,Agdal,152046.78362573098,26000000.0
"Appartements, à vendre",180.0,,5.0,4.0,,,,,,,Agdal,26666.666666666668,4800000.0
"Appartements, à vendre",180.0,,4.0,3.0,,,,,,,Agdal,20555.555555555555,3700000.0
"Appartements, à vendre",189.0,,,,,,,,,,Agdal,23280.42328042328,4400000.0
"Appartements, à vendre",190.0,,,,,,,,,,Agdal,18421.052631578947,3500000.0
"Appartements, à vendre",200.0,,,,,,,,,,Agdal,16000.0,3200000.0
"Appartements, à vendre",206.0,,,,,,,,,,Agdal,16504.85436893204,3400000.0
"Appartements, à vendre",215.0,,4.0,3.0,,,,,,,Agdal,18604.6511627907,4000000.0
"Appartements, à vendre",217.0,,4.0,3.0,,,,,,,Agdal,14976.958525345623,3250000.0
"Appartements, à vendre",220.0,,5.0,4.0,,,,,,,Agdal,22727.272727272728,5000000.0
"Appartements, à vendre",248.0,,4.0,3.0,,,,,,,Agdal,11895.161290322581,2950000.0
"Appartements, à vendre",260.0,,,,,,,,,,Agdal,13076.923076923076,3400000.0
"Appartements, à vendre",300.0,,9.0,6.0,,,,,,,Agdal,10833.333333333334,3250000.0
"Appartements, à vendre",350.0,,,,,,,,,,Agdal,16571.428571428572,5800000.0
"Appartements, à vendre",356.0,,6.0,5.0,,,,,,,Agdal,9831.460674157302,3500000.0
"Appartements, à vendre",356.0,,5.0,4.0,,,,,,,Agdal,10955.056179775282,3900000.0
"Appartements, à vendre",45.0,,,,,,,,,,Agdal,31777.777777777777,1430000.0
"Appartements, à vendre",60.0,,3.0,1.0,,,,,,,Agdal,14500.0,870000.0
"Appartements, à vendre",60.0,,,,,,,,,,Agdal,7000.0,420000.0
"Appartements, à vendre",67.0,,,,,,,,,,Agdal,20149.253731343284,1350000.0
"Appartements, à vendre",70.0,,,,,,,,,,Agdal,131428.57142857142,9200000.0
"Appartements, à vendre",71.0,,,,,,,,,,Agdal,14014.084507042253,995000.0
"Appartements, à vendre",71.0,,3.0,2.0,,,,,,,Agdal,22394.3661971831,1590000.0
"Appartements, à vendre",75.0,,,,,,,,,,Agdal,17600.0,1320000.0
"Appartements, à vendre",75.0,,,,,,,,,,Agdal,29333.333333333332,2200000.0
"Appartements, à vendre",80.0,,3.0,2.0,,,,,,,Agdal,19250.0,1540000.0
"Appartements, à vendre",80.0,,,,,,,,,,Agdal,16250.0,1300000.0
"Appartements, à vendre",80.0,,3.0,2.0,,,,,,,Agdal,22500.0,1800000.0
"Appartements, à vendre",89.0,,3.0,2.0,1.0,,,,,,Agdal,18539.325842696628,1650000.0
"Appartements, à vendre",90.0,,4.0,2.0,,,,,,,Agdal,16111.111111111111,1450000.0
"Appartements, à vendre",90.0,,3.0,2.0,,,,,,,Agdal,16666.666666666668,1500000.0
"Appartements, à vendre",90.0,,,,,,,,,,Agdal,16666.666666666668,1500000.0
"Appartements, à vendre",90.0,,,,,,,,,,Agdal,15000.0,1350000.0
"Appartements, à vendre",92.0,,,,,,,,,,Agdal,16304.347826086956,1500000.0
"Appartements, à vendre",93.0,,,,,,,,,,Agdal,23118.279569892475,2150000.0
"Appartements, à vendre",50.0,,2.0,1.0,,,,,,,Agdal,35000.0,1750000.0
"Appartements, à vendre",93.0,,4.0,3.0,,,,,,,Agdal,15591.397849462366,1450000.0
"Appartements, à vendre",94.0,,3.0,2.0,,,,,,,Agdal,19148.936170212764,1800000.0
"Appartements, à vendre",142.0,,3.0,2.0,,,,,,,Agdal,17464.788732394365,2480000.0
"Appartements, à vendre",106.0,,,,,,,,,,Agdal,20754.716981132075,2200000.0
"Appartements, à vendre",110.0,,4.0,3.0,,,,,,,Agdal,25454.545454545456,2800000.0
"Appartements, à vendre",113.0,,,,,,,,,,Agdal,19469.026548672566,2200000.0
"Appartements, à vendre",150.0,,4.0,3.0,,,,,,,Agdal,18666.666666666668,2800000.0
"Appartements, à vendre",181.0,,,,,,,,,,Agdal,18232.044198895026,3300000.0
"Appartements, à vendre",110.0,,,,,,,,,,Agdal,21818.18181818182,2400000.0
"Appartements, à vendre",180.0,,,,,,,,,,Agdal,20555.555555555555,3700000.0
"Appartements, à vendre",74.0,,,,,,,,,,Agdal,21621.62162162162,1600000.0
"Appartements, à vendre",100.0,,,,,,,,,,Agdal,21000.0,2100000.0
"Appartements, à vendre",137.0,,3.0,2.0,,,,,,,Agdal,19562.043795620437,2680000.0
"Appartements, à vendre",75.0,,,,,,,,,,Agdal,22266.666666666668,1670000.0
"Appartements, à vendre",112.0,,,,,,,,,,Agdal,16964.285714285714,1900000.0
"Appartements, à vendre",209.0,,,,,,,,,,Agdal,10526.315789473685,2200000.0
"Appartements, à vendre",42.0,,,,,,,,,,Agdal,21904.761904761905,920000.0
"Appartements, à vendre",41.0,,,,,,,,,,Agdal,22439.024390243903,920000.0
"Appartements, à vendre",137.0,,,,,,,,,,Agdal,19708.029197080294,2700000.0
"Appartements, à vendre",121.0,,,,,,,,,,Agdal,20661.15702479339,2500000.0
"Appartements, à vendre",176.0,,6.0,4.0,,,,,,,Agdal,15056.818181818182,2650000.0
"Maisons et Villas, à vendre",192.0,,,,,,,,,,Agdal,16666.666666666668,3200000.0
"Villas et Riads, à vendre",502.0,,3.0,2.0,,,,,,,Agdal,16932.270916334663,8500000.0
"Villas et Riads, à vendre",321.0,,6.0,3.0,2.0,,,,,,Agdal,23052.959501557634,7400000.0
"Villas et Riads, à vendre",333.0,,,,,,,,,,Agdal,19819.81981981982,6600000.0
"Appartements, à vendre",65.0,,,,,,,,,,Centre,8000.0,520000.0
"Appartements, à vendre",70.0,,,,,,,,,,Centre,7142.857142857143,500000.0
"Appartements, à vendre",200.0,,4.0,3.0,,,,,,,Centre,8950.0,1790000.0
"Appartements, à vendre",126.0,,,,,,,,,,Centre,8492.063492063493,1070000.0
"Appartements, à vendre",100.0,,4.0,3.0,2.0,,,,,,Centre,9500.0,950000.0
"Appartements, à vendre",107.0,,,,,,,,,,Centre,9532.710280373833,1020000.0
"Appartements, à vendre",110.0,,3.0,2.0,,,,,,,Centre,11363.636363636364,1250000.0
"Appartements, à vendre",119.0,,,,,,,,,,Centre,8403.361344537816,1000000.0
"Appartements, à vendre",124.0,,4.0,3.0,,,,,,,Centre,10080.645161290322,1250000.0
"Appartements, à vendre",134.0,,,,,,,,,,Centre,7835.820895522388,1050000.0
"Appartements, à vendre",134.0,,,,,,,,,,Centre,7462.686567164179,1000000.0
"Appartements, à vendre",135.0,,,,,,,,,,Centre,10222.222222222223,1380000.0
"Appartements, à vendre",140.0,,,,,,,,,,Centre,10714.285714285714,1500000.0
"Appartements, à vendre",144.0,,4.0,3.0,1.0,,,,,,Centre,7986.111111111111,1150000.0
"Appartements, à vendre",148.0,,,,,,,,,,Centre,10135.135135135135,1500000.0
"Appartements, à vendre",150.0,,5.0,3.0,,,,,,,Centre,10000.0,1500000.0
"Appartements, à vendre",151.0,,5.0,3.0,,,,,,,Centre,6953.64238410596,1050000.0
"Appartements, à vendre",156.0,,,,,,,,,,Centre,6089.74358974359,950000.0
"Appartements, à vendre",200.0,,,,,,,,,,Centre,6500.0,1300000.0
"Appartements, à vendre",168.0,,,,,,,,,,Centre,8928.57142857143,1500000.0
"Appartements, à vendre",174.0,,,,,,,,,,Centre,10057.471264367816,1750000.0
"Appartements, à vendre",178.0,,4.0,3.0,,,,,,,Centre,8932.58426966292,1590000.0
"Appartements, à vendre",178.0,,,,,,,,,,Centre,7865.168539325843,1400000.0
"Appartements, à vendre",190.0,,,,,,,,,,Centre,8421.052631578947,1600000.0
"Appartements, à vendre",278.0,,10.0,6.0,,,,,,,Centre,8992.805755395684,2500000.0
"Appartements, à vendre",55.0,,,,,,,,,,Centre,6545.454545454545,360000.0
"Appartements, à vendre",57.0,,,,,,,,,,Centre,7719.298245614035,440000.0
"Appartements, à vendre",85.0,,3.0,2.0,,,,,,,Centre,8176.470588235294,695000.0
"Appartements, à vendre",60.0,,3.0,2.0,2.0,,,,,,Centre,11000.0,660000.0
"Appartements, à vendre",63.0,,,,,,,,,,Centre,6666.666666666667,420000.0
"Appartements, à vendre",64.0,,,,,,,,,,Centre,75000.0,4800000.0
"Appartements, à vendre",70.0,,3.0,2.0,,,,,,,Centre,9000.0,630000.0
"Appartements, à vendre",70.0,,3.0,2.0,1.0,,,,,,Centre,7000.0,490000.0
"Appartements, à vendre",71.0,,,,,,,,,,Centre,10422.535211267606,740000.0
"Appartements, à vendre",71.0,,,,,,,,,,Centre,9014.084507042253,640000.0
"Appartements, à vendre",75.0,,,,,,,,,,Centre,8666.666666666666,650000.0
"Appartements, à vendre",77.0,,,,,,,,,,Centre,11298.701298701299,870000.0
"Appartements, à vendre",79.0,,,,,,,,,,Centre,9746.835443037975,770000.0
"Appartements, à vendre",80.0,,3.0,2.0,,,,,,,Centre,13125.0,1050000.0
"Appartements, à vendre",88.0,,,,,,,,,,Centre,10795.454545454546,950000.0
"Appartements, à vendre",90.0,,4.0,3.0,2.0,,,,,,Centre,11500.0,1035000.0
"Appartements, à vendre",90.0,,,,,,,,,,Centre,11666.666666666666,1050000.0
"Appartements, à vendre",90.0,,3.0,2.0,,,,,,,Centre,8777.777777777777,790000.0
"Appartements, à vendre",85.0,,3.0,2.0,,,,,,,Centre,10941.176470588236,930000.0
"Appartements, à vendre",90.0,,,,,,,,,,Centre,9444.444444444445,850000.0
"Appartements, à vendre",93.0,,4.0,3.0,,,,,,,Centre,8602.150537634408,800000.0
"Appartements, à vendre",95.0,,5.0,2.0,1.0,,,,,,Centre,7684.210526315789,730000.0
"Appartements, à vendre",96.0,,4.0,3.0,2.0,,,,,,Centre,119.79166666666667,11500.0
"Appartements, à vendre",97.0,,,,,,,,,,Centre,9175.257731958764,890000.0
"Appartements, à vendre",130.0,,4.0,3.0,2.0,,,,,,Centre,7692.307692307692,1000000.0
"Appartements, à vendre",75.0,,,,,,,,,,Centre,8666.666666666666,650000.0
"Appartements, à vendre",83.0,,,,,,,,,,Centre,9036.144578313253,750000.0
"Appartements, à vendre",116.0,,4.0,3.0,,,,,,,Centre,7327.586206896552,850000.0
"Appartements, à vendre",200.0,,4.0,3.0,1.0,,,,,,Centre,6500.0,1300000.0
"Appartements, à vendre",75.0,,3.0,2.0,,,,,,,Centre,6666.666666666667,500000.0
"Appartements, à vendre",160.0,,4.0,3.0,,,,,,,Centre,8750.0,1400000.0
"Appartements, à vendre",188.0,,3.0,2.0,1.0,,,,,,Centre,9042.553191489362,1700000.0
"Appartements, à vendre",75.0,,3.0,2.0,,,,,,,Centre,6666.666666666667,500000.0
"Appartements, à vendre",63.0,,3.0,2.0,,,,,,,Centre,9841.269841269841,620000.0
"Appartements, à vendre",60.0,,3.0,2.0,,,,,,,Centre,7500.0,450000.0
"Appartements, à vendre",123.0,,4.0,3.0,3.0,,,,,,Centre,7967.4796747967475,980000.0
"Appartements, à vendre",75.0,,,,,,,,,,Autre secteur,7200.0,540000.0
"Appartements, à vendre",108.0,,4.0,3.0,,,,,,,Centre,7407.407407407408,800000.0
"Appartements, à vendre",108.0,,4.0,3.0,,,,,,,Centre,7407.407407407408,800000.0
"Appartements, à vendre",245.0,,4.0,3.0,,,,,,,Centre,9795.918367346938,2400000.0
"Appartements, à vendre",75.0,,,,,,,,,,Centre,9266.666666666666,695000.0
"Appartements, à vendre",254.0,,5.0,3.0,,,,,,,Centre,5078.740157480315,1290000.0
"Appartements, à vendre",37.0,,,,,,,,,,Centre,8783.783783783783,325000.0
"Appartements, à vendre",41.0,,,,,,,,,,Centre,10975.609756097561,450000.0
"Villas et Riads, à vendre",284.0,,,,,,,,,,Centre,2887.323943661972,820000.0
"Appartements, à vendre",56.0,,,,,,,,,,Centre Ville,15000.0,840000.0
"Appartements, à vendre",100.0,,,,,,,,,,Centre Ville,13500.0,1350000.0
"Appartements, à vendre",100.0,,,,,,,,,,Centre Ville,8000.0,800000.0
"Appartements, à vendre",100.0,,4.0,3.0,,,,,,,Centre Ville,9500.0,950000.0
"Appartements, à vendre",100.0,,4.0,3.0,,,,,,,Centre Ville,9500.0,950000.0
"Appartements, à vendre",106.0,,4.0,3.0,,,,,,,Centre Ville,9716.981132075472,1030000.0
"Appartements, à vendre",122.0,,5.0,3.0,1.0,,,,,,Centre Ville,12950.819672131147,1580000.0
"Appartements, à vendre",127.0,,,,,,,,,,Centre Ville,11732.28346456693,1490000.0
"Appartements, à vendre",130.0,,4.0,3.0,,,,,,,Centre Ville,15384.615384615385,2000000.0
"Appartements, à vendre",170.0,,,,,,,,,,Centre Ville,11764.70588235294,2000000.0
"Appartements, à vendre",239.0,,,,,,,,,,Centre Ville,7949.79079497908,1900000.0
"Appartements, à vendre",49.0,,,,,,,,,,Centre Ville,19387.755102040817,950000.0
"Appartements, à vendre",50.0,,,,,,,,,,Centre Ville,10800.0,540000.0
"Appartements, à vendre",65.0,,,,,,,,,,Centre Ville,8307.692307692309,540000.0
"Appartements, à vendre",65.0,,,,,,,,,,Centre Ville,8307.692307692309,540000.0
"Appartements, à vendre",65.0,,3.0,2.0,,,,,,,Centre Ville,8307.692307692309,540000.0
"Appartements, à vendre",72.0,,3.0,2.0,,,,,,,Centre Ville,9722.222222222223,700000.0
"Appartements, à vendre",75.0,,,,,,,,,,Centre Ville,10000.0,750000.0
"Appartements, à vendre",75.0,,,,,,,,,,Centre Ville,8933.333333333334,670000.0
"Appartements, à vendre",76.0,,3.0,2.0,,,,,,,Centre Ville,9736.842105263158,740000.0
"Appartements, à vendre",82.0,,,,,,,,,,Centre Ville,8048.780487804878,660000.0
"Appartements, à vendre",84.0,,,,,,,,,,Centre Ville,13095.238095238095,1100000.0
"Appartements, à vendre",85.0,,3.0,2.0,,,,,,,Centre Ville,14117.64705882353,1200000.0
"Appartements, à vendre",88.0,,,,,,,,,,Centre Ville,7386.363636363636,650000.0
"Appartements, à vendre",89.0,,3.0,2.0,,,,,,,Centre Ville,8988.76404494382,800000.0
"Appartements, à vendre",92.0,,4.0,3.0,,,,,,,Centre Ville,13043.478260869566,1200000.0
"Appartements, à vendre",92.0,,,,,,,,,,Centre Ville,10434.782608695652,960000.0
"Appartements, à vendre",96.0,,,,,,,,,,Centre Ville,1354.1666666666667,130000.0
"Appartements, à vendre",80.0,,,,,,,,,,Centre Ville,11875.0,950000.0
"Appartements, à vendre",84.0,,,,,,,,,,Centre Ville,11904.761904761905,1000000.0
"Appartements, à vendre",125.0,,,,,,,,,,Cité Des Cadres - Saniat Al Mourakib,6800.0,850000.0
"Appartements, à vendre",132.0,,3.0,2.0,1.0,,,,,,Cité Des Cadres - Saniat Al Mourakib,7613.636363636364,1005000.0
"Appartements, à vendre",60.0,,,,,,,,,,Cité Militaire,6666.666666666667,400000.0
"Villas et Riads, à vendre",360.0,,6.0,5.0,,,,,,,Cité Militaire,7222.222222222223,2600000.0
"Villas et Riads, à vendre",200.0,,6.0,5.0,,,,,,,Cité Militaire,12000.0,2400000.0
"Appartements, à vendre",105.0,,,,,,,,,,El Qaria,10476.190476190477,1100000.0
"Appartements, à vendre",100.0,,,,,,,,,,El Qaria,4700.0,470000.0
"Appartements, à vendre",145.0,,,,,,,,,,El Qaria,5103.448275862069,740000.0
"Appartements, à vendre",89.0,,,,,,,,,,El Qaria,12359.550561797752,1100000.0
"Appartements, à vendre",96.0,,,,,,,,,,El Qaria,1145.8333333333333,110000.0
"Appartements, à vendre",138.0,,4.0,3.0,,,,,,,Guich Oudaya,12318.840579710144,1700000.0
"Appartements, à vendre",112.0,,4.0,3.0,1.0,,,,,,Guich Oudaya,13571.42857142857,1520000.0
"Appartements, à vendre",124.0,,4.0,3.0,,,,,,,Guich Oudaya,14112.90322580645,1750000.0
"Appartements, à vendre",112.0,,4.0,3.0,,,,,,,Guich Oudaya,14464.285714285714,1620000.0
"Appartements, à vendre",112.0,,4.0,3.0,,,,,,,Guich Oudaya,13839.285714285714,1550000.0
"Appartements, à vendre",115.0,,,,,,,,,,Guich Oudaya,12173.91304347826,1400000.0
"Appartements, à vendre",116.0,,,,,,,,,,Guich Oudaya,12500.0,1450000.0
"Appartements, à vendre",141.0,,5.0,3.0,,,,,,,Guich Oudaya,13120.567375886525,1850000.0
"Appartements, à vendre",70.0,,3.0,2.0,,,,,,,Guich Oudaya,12857.142857142857,900000.0
"Appartements, à vendre",73.0,,,,,,,,,,Guich Oudaya,17808.219178082192,1300000.0
"Appartements, à vendre",74.0,,,,,,,,,,Guich Oudaya,14864.864864864865,1100000.0
"Appartements, à vendre",115.0,,3.0,2.0,,,,,,,Guich Oudaya,18260.869565217392,2100000.0
"Appartements, à vendre",118.0,,2.0,1.0,,,,,,,Guich Oudaya,23728.813559322032,2800000.0
"Appartements, à vendre",99.0,,3.0,2.0,,,,,,,Guich Oudaya,13131.31313131313,1300000.0
"Appartements, à vendre",144.0,,,,,,,,,,Guich Oudaya,14930.555555555555,2150000.0
"Appartements, à vendre",150.0,,4.0,3.0,,,,,,,Guich Oudaya,16333.333333333334,2450000.0
"Maisons et Villas, à vendre",150.0,,,,,,,,,,Guich Oudaya,23333.333333333332,3500000.0
"Appartements, à vendre",125.0,,,,,,,,,,Harhoura,17200.0,2150000.0
"Appartements, à vendre",100.0,,4.0,3.0,,,,,,,Harhoura,16000.0,1600000.0
"Appartements, à vendre",100.0,,3.0,2.0,,,,,,,Harhoura,13000.0,1300000.0
"Appartements, à vendre",105.0,,,,,,,,,,Harhoura,15904.761904761905,1670000.0
"Appartements, à vendre",110.0,,,,,,,,,,Harhoura,8500.0,935000.0
"Appartements, à vendre",117.0,,4.0,3.0,,,,,,,Harhoura,18717.94871794872,2190000.0
"Appartements, à vendre",124.0,,,,,,,,,,Harhoura,16129.032258064517,2000000.0
"Appartements, à vendre",135.0,,,,,,,,,,Harhoura,15000.0,2025000.0
"Appartements, à vendre",136.0,,4.0,3.0,,,,,,,Harhoura,16176.470588235294,2200000.0
"Appartements, à vendre",166.0,,5.0,3.0,,,,,,,Harhoura,16867.469879518074,2800000.0
"Appartements, à vendre",198.0,,,,,,,,,,Harhoura,21212.121212121212,4200000.0
"Appartements, à vendre",206.0,,5.0,4.0,,,,,,,Harhoura,11650.485436893205,2400000.0
"Appartements, à vendre",69.0,,,,,,,,,,Harhoura,16000.0,1104000.0
"Appartements, à vendre",82.0,,3.0,2.0,,,,,,,Harhoura,18292.682926829268,1500000.0
"Appartements, à vendre",85.0,,3.0,2.0,2.0,,,,,,Harhoura,19882.352941176472,1690000.0
"Appartements, à vendre",90.0,,,,,,,,,,Harhoura,19444.444444444445,1750000.0
"Appartements, à vendre",92.0,,,,,,,,,,Harhoura,13260.869565217392,1220000.0
"Appartements, à vendre",96.0,,4.0,3.0,,,,,,,Harhoura,15104.166666666666,1450000.0
"Appartements, à vendre",98.0,,4.0,3.0,,,,,,,Harhoura,17857.14285714286,1750000.0
"Appartements, à vendre",57.0,,,,,,,,,,Harhoura,14210.526315789473,810000.0
"Appartements, à vendre",140.0,,,,,,,,,,Harhoura,20714.285714285714,2900000.0
"Appartements, à vendre",10.0,,,,,,,,,,Harhoura,195000.0,1950000.0
"Appartements, à vendre",116.0,,3.0,2.0,,,,,,,Harhoura,16810.344827586207,1950000.0
"Appartements, à vendre",375.0,,,,,,,,,,Harhoura,11733.333333333334,4400000.0
"Appartements, à vendre",116.0,,4.0,3.0,,,,,,,Harhoura,18534.48275862069,2150000.0
"Maisons et Villas, à vendre",330.0,,5.0,4.0,,,,,,,Harhoura,10909.09090909091,3600000.0
"Villas et Riads, à vendre",397.0,,,,,,,,,,Harhoura,10075.566750629723,4000000.0
"Villas et Riads, à vendre",300.0,,,,,,,,,,Harhoura,25000.0,7500000.0
"Villas et Riads, à vendre",56.0,,,,,,,,,,Harhoura,64285.71428571428,3600000.0
"Villas et Riads, à vendre",301.0,,3.0,2.0,,,,,,,Harhoura,14617.940199335548,4400000.0
"Villas et Riads, à vendre",378.0,,8.0,7.0,,,,,,,Harhoura,11640.21164021164,4400000.0
"Villas et Riads, à vendre",300.0,,3.0,2.0,,,,,,,Harhoura,25666.666666666668,7700000.0
"Villas et Riads, à vendre",223.0,,,,,,,,,,Harhoura,18834.08071748879,4200000.0
"Villas et Riads, à vendre",420.0,,,,,,,,,,Harhoura,14285.714285714286,6000000.0
"Villas et Riads, à vendre",200.0,,5.0,4.0,,,,,,,Harhoura,18500.0,3700000.0
"Villas et Riads, à vendre",495.0,,,,,,,,,,Harhoura,16161.61616161616,8000000.0
"Villas et Riads, à vendre",301.0,,5.0,4.0,,,,,,,Harhoura,15614.617940199336,4700000.0
"Villas et Riads, à vendre",562.0,,5.0,4.0,,,,,,,Harhoura,26690.391459074734,15000000.0
"Villas et Riads, à vendre",242.0,,,,,,,,,,Harhoura,15289.256198347108,3700000.0
"Villas et Riads, à vendre",209.0,,,,,,,,,,Harhoura,18660.287081339713,3900000.0
"Villas et Riads, à vendre",301.0,,3.0,2.0,,,,,,,Harhoura,14617.940199335548,4400000.0
"Villas et Riads, à vendre",360.0,,,,,,,,,,Harhoura,12500.0,4500000.0
"Appartements, à vendre",173.0,,,,,,,,,,Hassan,28901.73410404624,5000000.0
"Appartements, à vendre",89.0,,,,,,,,,,Hassan,16741.573033707864,1490000.0
"Appartements, à vendre",90.0,,,,,,,,,,Hassan,14333.333333333334,1290000.0
"Appartements, à vendre",96.0,,3.0,2.0,,,,,,,Hassan,14583.333333333334,1400000.0
"Appartements, à vendre",100.0,,3.0,2.0,,,,,,,Hassan,22000.0,2200000.0
"Appartements, à vendre",81.0,,,,,,,,,,Hassan,19135.802469135804,1550000.0
"Appartements, à vendre",100.0,,3.0,2.0,,,,,,,Hassan,14000.0,1400000.0
"Appartements, à vendre",100.0,,,,,,,,,,Hassan,15000.0,1500000.0
"Appartements, à vendre",100.0,,2.0,1.0,1.0,,,,,,Hassan,17000.0,1700000.0
"Appartements, à vendre",105.0,,3.0,2.0,,,,,,,Hassan,14285.714285714286,1500000.0
"Appartements, à vendre",109.0,,3.0,2.0,,,,,,,Hassan,21100.91743119266,2300000.0
"Appartements, à vendre",112.0,,4.0,3.0,,,,,,,Hassan,23214.285714285714,2600000.0
"Appartements, à vendre",112.0,,3.0,2.0,,,,,,,Hassan,24107.14285714286,2700000.0
"Appartements, à vendre",114.0,,,,,,,,,,Hassan,16228.070175438597,1850000.0
"Appartements, à vendre",117.0,,,,,,,,,,Hassan,20000.0,2340000.0
"Appartements, à vendre",120.0,,,,,,,,,,Hassan,12000.0,1440000.0
"Appartements, à vendre",122.0,,4.0,2.0,,,,,,,Hassan,19672.131147540982,2400000.0
"Appartements, à vendre",122.0,,,,,,,,,,Hassan,5737.704918032787,700000.0
"Appartements, à vendre",123.0,,,,,,,,,,Hassan,12195.121951219513,1500000.0
"Appartements, à vendre",128.0,,4.0,3.0,,,,,,,Hassan,20312.5,2600000.0
"Appartements, à vendre",140.0,,,,,,,,,,Hassan,1571428.5714285714,220000000.0
"Appartements, à vendre",175.0,,3.0,2.0,,,,,,,Hassan,12857.142857142857,2250000.0
"Appartements, à vendre",240.0,,,,,,,,,,Hassan,20833.3125,4999995.0
"Appartements, à vendre",50.0,,,,,,,,,,Hassan,25000.0,1250000.0
"Appartements, à vendre",50.0,,,,,,,,,,Hassan,15800.0,790000.0
"Appartements, à vendre",65.0,,3.0,2.0,,,,,,,Hassan,26153.846153846152,1700000.0
"Appartements, à vendre",73.0,,3.0,2.0,,,,,,,Hassan,17808.219178082192,1300000.0
"Appartements, à vendre",75.0,,3.0,2.0,,,,,,,Hassan,5066.666666666667,380000.0
"Appartements, à vendre",81.0,,3.0,2.0,,,,,,,Hassan,22222.222222222223,1800000.0
"Appartements, à vendre",84.0,,3.0,2.0,,,,,,,Hassan,16666.666666666668,1400000.0
"Appartements, à vendre",84.0,,,,,,,,,,Hassan,15476.190476190477,1300000.0
"Appartements, à vendre",86.0,,3.0,2.0,,,,,,,Hassan,32558.13953488372,2800000.0
"Appartements, à vendre",86.0,,3.0,2.0,,,,,,,Hassan,19767.441860465115,1700000.0
"Appartements, à vendre",92.0,,,,,,,,,,Hassan,15543.478260869566,1430000.0
"Appartements, à vendre",95.0,,,,,,,,,,Hassan,14736.842105263158,1400000.0
"Appartements, à vendre",95.0,,3.0,2.0,,,,,,,Hassan,23157.894736842107,2200000.0
"Appartements, à vendre",96.0,,,,,,,,,,Hassan,11458.333333333334,1100000.0
"Appartements, à vendre",103.0,,,,,,,,,,Hassan,18932.038834951458,1950000.0
"Appartements, à vendre",152.0,,4.0,3.0,,,,,,,Hassan,14144.736842105263,2150000.0
"Appartements, à vendre",76.0,,,,,,,,,,Hassan,16578.947368421053,1260000.0
"Appartements, à vendre",96.0,,,,,,,,,,Hassan,19791.666666666668,1900000.0
"Appartements, à vendre",260.0,,,,,,,,,,Hassan,17115.384615384617,4450000.0
"Appartements, à vendre",141.0,,3.0,2.0,,,,,,,Hassan,15602.836879432623,2200000.0
"Appartements, à vendre",44.0,,,,,,,,,,Hassan,29318.18181818182,1290000.0
"Appartements, à vendre",84.0,,4.0,3.0,,,,,,,Hassan,15238.095238095239,1280000.0
"Appartements, à vendre",51.0,,,,,,,,,,Hassan,26274.50980392157,1340000.0
